Record_ID,Project_Code,Project_Title,Lead_Author,Graduation_Year,Institution,Contact_Email,Start_Date,Duration_Months,Budget_USD,Category,Notes
REC-3228,prj-2026-1001,Investigation into Ethics and Modern Data Pipelines,A. PROF. WILSON,2005,Cal Berkeley,r.johnson@mit.edu,2016-03-12,44,-$284.00,Bioinformatics,Notes on &quot;UIUC&quot;
REC-3229,,Comprehensive Digital Humanities Data Archival Research Project Phase 1,Dr. Brown,'15,"University of Nevada, Las Vegas",contact@lab.org,2021-07-22,37,"$82,980.71",Cataloging,Notes on &quot;UIUC&quot;
REC-3230,PRJ20261001,National Science Foundation Geospatial Analysis Infrastructure Program,Dr. Brown,2020,UC Berkeley,smith@unlv.edu,2099-12-31,18,-$382.00,Machine Learning,Na&iuml;ve Bayes test
REC-3231,PRJ-26-1001,Analysis of Data Science,Michael O'Brown,c2020,university of illinois at urbana-champaign,contact@lab.org,2020-01-15,1,-$150.00,Cataloging,Phase 1 &amp; 2 complete
REC-3232,,Study on Bioinformatics,Steven Miller,2020,Urbana Champaign University of Illinois,jdoe@illinois.edu,2020-01-15,5,"$10,253.86",Bioinformatics,Phase 1 &amp; 2 complete
REC-3233,PRJ-2026-4052,Proj A,Jane Smith,2012.0,UIUC,smith@unlv.edu,2099-12-31,28,"$117,940.09",Machine Learning,Caf&eacute; study group
,,,,,,,,,,Ethics,Sub-tag record
REC-3234,PRJ-2026-9900,Proj A,m. davis,'15,UIUC,contact@lab.org,2023-09-30,35,148015.41 USD,Machine Learning,Notes on &quot;UIUC&quot;
REC-3235,PRJ20261001,National Science Foundation Geospatial Analysis Infrastructure Program,Dr. Johnson,N/A,"Las Vegas, University of Nevada",jdoe@illinois.edu,2016-03-12,11,-$195.00,GIS Mapping,Na&iuml;ve Bayes test
REC-3236,prj-2026-1001,Study on Ethics,Jane Smith,1882,University of Illinois at Urbana-Champaign,smith@unlv.edu,2018-11-05,13,"$23,916.98",Cataloging,Notes on &quot;UIUC&quot;
,,,,,,,,,,Metadata,Sub-tag record
,,,,,,,,,,Archival Studies,Sub-tag record
,,,,,,,,,,Python,Sub-tag record
REC-3237,PRJ-2026-8819,Study on Python,Brian Stuart,Pending,UIUC,r.johnson@mit.edu,2016-03-12,10,17961.85 USD,GIS Mapping,Notes on &quot;UIUC&quot;
REC-3238,PRJ-2026-4052,Analysis of Cataloging,Alexander Wright,c2020,UIUC,jdoe@illinois.edu,2018-11-05,10,18388.19 USD,Archival Studies,Caf&eacute; study group
REC-3239,INVALID_CODE,Proj A,Jane Smith,2021,UNLV,contact@lab.org,2023-09-30,17,FREE,GIS Mapping,Notes on &quot;UIUC&quot;
REC-3240,PRJ-26-1001,Study on Python,Catherine Wright,2015,Urbana Champaign University of Illinois,jdoe@illinois.edu,2021-07-22,20,"$76,758.38",Data Science,Phase 1 &amp; 2 complete
REC-3241,,Proj A,Dr. Jane Mary Smith,Class of 2018,"University of California, Berkeley",smith@unlv.edu,2023-09-30,31,52292.48 USD,Bioinformatics,Caf&eacute; study group
REC-3242,PRJ-2026-1001,Proj A,A. PROF. WILSON,1882,University of Illinois at Urbana-Champaign,smith@unlv.edu,2099-12-31,21,83839.01,Cataloging,Caf&eacute; study group
REC-3243,PRJ-2026-8819,Comprehensive Digital Humanities Data Archival Research Project Phase 1,Dr. Johnson,Unknown,university of illinois at urbana-champaign,a.wright@berkeley.edu,2099-12-31,18,FREE,Data Science,Na&iuml;ve Bayes test
REC-3244,PRJ-2026-8819,Study on Cataloging,Christina Taylor,2015,Univ. of Illinois (UIUC),jdoe@illinois.edu,2018-11-05,30,125585.2 USD,Machine Learning,Notes on &quot;UIUC&quot;
REC-3245,PRJ20261001,Study on GIS Mapping,Jeffrey Clarke,c2020,"Urbana-Champaign, University of Illinois",jdoe@illinois.edu,2023-09-30,8,23061.32 USD,Python,Caf&eacute; study group
REC-3246,PRJ-2026-1001,Investigation into Bioinformatics and Modern Data Pipelines,A. PROF. WILSON,2020,Urbana Champaign University of Illinois,r.johnson@mit.edu,2099-12-31,43,"$102,911.37",Ethics,Na&iuml;ve Bayes test
REC-3247,INVALID_CODE,Study on Machine Learning,Brian Stuart,Class of 2018,Univ of Illinois Urbana Champaign,r.johnson@mit.edu,2099-12-31,29,-$273.00,Bioinformatics,Caf&eacute; study group
REC-3248,PRJ-2026-4052,Study on Metadata,Jayne Smyth,Pending,Univ of Illinois Urbana Champaign,r.johnson@mit.edu,2099-12-31,5,FREE,Ethics,Caf&eacute; study group
REC-3249,PRJ20261001,Study on Python,Geoffrey Clark,'15,"University of Nevada, Las Vegas",smith@unlv.edu,2099-12-31,15,"$55,283.77",Python,Notes on &quot;UIUC&quot;
REC-3250,PRJ20261001,Analysis of Ethics,Alexandr Wright,2012,M.I.T.,contact@lab.org,2020-01-15,42,FREE,Python,Caf&eacute; study group
REC-3251,INVALID_CODE,Investigation into Metadata and Modern Data Pipelines,Smith,2012,University of Illinois at Urbana-Champaign,a.wright@berkeley.edu,2021-07-22,22,83542.19,GIS Mapping,Na&iuml;ve Bayes test
REC-3252,PRJ-26-1001,Analysis of Ethics,Robert Jhnson,c. 2005,"University of Nevada, Las Vegas",a.wright@berkeley.edu,2020-01-15,38,140566.87 USD,Bioinformatics,Notes on &quot;UIUC&quot;
REC-3253,INVALID_CODE,Analysis of Python,Michael OBrown,2012,"University of Nevada, Las Vegas",jdoe@illinois.edu,2020-01-15,29,FREE,Data Science,Phase 1 &amp; 2 complete
REC-3254,prj-2026-1001,Study on Metadata,Geoffrey Clark,2012.0,university of illinois at urbana-champaign,smith@unlv.edu,2025-12-01,29,FREE,Ethics,Notes on &quot;UIUC&quot;
REC-3255,prj-2026-1001,Proj A,Jane Smith,Pending,U.N.L.V.,duplicate.user@research.org,2023-09-30,48,88875.84,GIS Mapping,Cost &lt; Budget
REC-3256,prj-2026-1001,Analysis of Archival Studies,Johnathan Doee,Class of 2018,UNLV,r.johnson@mit.edu,2025-12-01,13,"$49,347.06",Ethics,Caf&eacute; study group
REC-3257,PRJ-2026-4052,Comprehensive Digital Humanities Data Archival Research Initiative Phase 1,Dr. Doe,2012,Massachusetts Institute of Technology,r.johnson@mit.edu,2020-01-15,29,67260.63 USD,Metadata,Na&iuml;ve Bayes test
REC-3258,PRJ20261001,Comprehensive Digital Humanities Data Archival Research Initiative Phase 1,Dr. Brown,2050,UIUC,contact@lab.org,2020-01-15,16,-$416.00,Archival Studies,Cost &lt; Budget
REC-3259,PRJ-2026-4052,Comprehensive Digital Humanities Data Archival Research Initiative Phase 1,Dr. Smith,2015,"University of Nevada, Las Vegas",r.johnson@mit.edu,2023-09-30,44,-$212.00,Archival Studies,Cost &lt; Budget
REC-3260,PRJ-2026-4052,Analysis of Archival Studies,Michael OBrown,2005,"Berkeley, University of California",smith@unlv.edu,2016-03-12,19,51556.61,Cataloging,Na&iuml;ve Bayes test
REC-3261,prj-2026-1001,Proj A,A. PROF. WILSON,1998,"Las Vegas, University of Nevada",jdoe@illinois.edu,1900-01-01,40,"$106,710.78",Bioinformatics,Phase 1 &amp; 2 complete
REC-3262,PRJ-2026-1001,Analysis of Machine Learning,Robert Johnson,2020,Univ. of Illinois (UIUC),a.wright@berkeley.edu,1900-01-01,1,750000.0,Python,Cost &lt; Budget
REC-3263,PRJ-2026-4052,Study on Metadata,Jayne Smyth,2015,UNLV,smith@unlv.edu,1900-01-01,1,"$750,000.00",Archival Studies,Phase 1 &amp; 2 complete
REC-3264,PRJ-2026-4052,Analysis of Ethics,Alexander Wright,,"Technology, Massachusetts Institute of",smith@unlv.edu,2020-01-15,8,-$380.00,Python,Phase 1 &amp; 2 complete
REC-3265,PRJ-2026-8819,Study on Bioinformatics,Catherine Wright,Pending,Cal Berkeley,r.johnson@mit.edu,2016-03-12,21,36840.97,Bioinformatics,Phase 1 &amp; 2 complete
REC-3266,INVALID_CODE,Study on Archival Studies,Kristina Tailor,2012,UIUC,contact@lab.org,2018-11-05,13,39733.94,GIS Mapping,Cost &lt; Budget
REC-3267,,Investigation into Archival Studies and Modern Data Pipelines,Dr. Jane Mary Smith,Unknown,Urbana Champaign University of Illinois,contact@lab.org,2020-01-15,24,58636.2 USD,Ethics,Na&iuml;ve Bayes test
REC-3268,PRJ-2026-1001,Analysis of Data Science,Robert Jhnson,'15,M.I.T.,jdoe@illinois.edu,2025-12-01,20,-$152.00,GIS Mapping,Na&iuml;ve Bayes test
REC-3269,,Analysis of Cataloging,Alexandr Wright,N/A,UNLV,smith@unlv.edu,2025-12-01,42,142723.35 USD,Data Science,Na&iuml;ve Bayes test
REC-3270,PRJ20261001,Investigation into Python and Modern Data Pipelines,Jane Smith,c2020,MIT,duplicate.user@research.org,2025-12-01,8,-$248.00,Metadata,Phase 1 &amp; 2 complete
REC-3271,PRJ-2026-8819,Analysis of GIS Mapping,Robert Jhnson,,Univ of Illinois Urbana Champaign,duplicate.user@research.org,2023-09-30,6,-$424.00,Bioinformatics,Cost &lt; Budget
REC-3272,PRJ20261001,Comprehensive Digital Humanities Data Archival Research Initiative Phase 1,Dr. Doe,Class of 2018,UIUC,a.wright@berkeley.edu,2025-12-01,29,123639.88,Python,Phase 1 &amp; 2 complete
REC-3273,PRJ-26-1001,Investigation into Archival Studies and Modern Data Pipelines,Jane Smith,2012.0,"Berkeley, University of California",smith@unlv.edu,2018-11-05,24,-$248.00,Data Science,Notes on &quot;UIUC&quot;
REC-3274,PRJ-2026-8819,Study on Python,Kristina Tailor,2005,UIUC,contact@lab.org,2023-09-30,30,FREE,Bioinformatics,Na&iuml;ve Bayes test
REC-3275,prj-2026-1001,Proj A,Dr. Jane Mary Smith,2012,"Urbana-Champaign, University of Illinois",r.johnson@mit.edu,2016-03-12,60,$100.00,Machine Learning,Caf&eacute; study group
REC-3276,PRJ-26-1001,Analysis of Python,Patricia Taylor Garcia,c. 2005,M.I.T.,contact@lab.org,2018-11-05,41,168601.87 USD,Python,Notes on &quot;UIUC&quot;
REC-3277,PRJ-2026-1001,Analysis of Machine Learning,Alexandr Wright,2022,"Las Vegas, University of Nevada",smith@unlv.edu,2023-09-30,12,FREE,Bioinformatics,Phase 1 &amp; 2 complete
REC-3278,,Study on Archival Studies,Jane Smith,Unknown,"University of California, Berkeley",smith@unlv.edu,2020-01-15,41,FREE,Ethics,Caf&eacute; study group
REC-3279,PRJ-2026-1001,Study on Machine Learning,Jeffrey Clarke,2020,M.I.T.,a.wright@berkeley.edu,2021-07-22,46,-$291.00,Machine Learning,Notes on &quot;UIUC&quot;
REC-3280,PRJ-2026-9900,National Science Foundation Geospatial Analysis Infrastructure Program,Dr. Doe,2018,"Technology, Massachusetts Institute of",jdoe@illinois.edu,2018-11-05,38,FREE,Machine Learning,Notes on &quot;UIUC&quot;
REC-3281,PRJ20261001,Study on Bioinformatics,Brian Stuart,N/A,M.I.T.,a.wright@berkeley.edu,2099-12-31,24,91097.62 USD,Python,Notes on &quot;UIUC&quot;
REC-3282,PRJ-2026-4052,Comprehensive Digital Humanities Data Archival Research Initiative Phase 1,Dr. Johnson,2018,Cal Berkeley,contact@lab.org,2025-12-01,10,"$18,236.36",Cataloging,Cost &lt; Budget
REC-3283,PRJ-2026-9900,Comprehensive Digital Humanities Data Archival Research Project Phase 2,Dr. Johnson,2018,"University of Nevada, Las Vegas",smith@unlv.edu,2021-07-22,8,"$16,938.60",Ethics,Notes on &quot;UIUC&quot;
REC-3284,PRJ-2026-1001,Comprehensive Digital Humanities Data Archival Research Project Phase 1,Dr. Johnson,2015,MIT,r.johnson@mit.edu,1900-01-01,30,46278.52 USD,Machine Learning,Notes on &quot;UIUC&quot;
REC-3285,PRJ-2026-4052,Comprehensive Digital Humanities Data Archival Research Initiative Phase 1,Dr. Smith,,"Las Vegas, University of Nevada",smith@unlv.edu,1900-01-01,18,66677.07,Archival Studies,Cost &lt; Budget
REC-3286,PRJ-26-1001,Proj A,Jane Smith,'15,UC Berkeley,contact@lab.org,2099-12-31,45,FREE,Python,Notes on &quot;UIUC&quot;
REC-3287,prj-2026-1001,Analysis of Machine Learning,Robert Jhnson,2012.0,UIUC,contact@lab.org,,8,-$253.00,Python,Na&iuml;ve Bayes test
REC-3288,prj-2026-1001,Study on Python,Catherine Wright,2050,Cal Berkeley,contact@lab.org,2025-12-01,21,94401.52 USD,Python,Caf&eacute; study group
REC-3289,PRJ-2026-8819,Analysis of Data Science,Michael O'Brown,Class of 2018,University of Illinois at Urbana-Champaign,r.johnson@mit.edu,2023-09-30,36,-$287.00,Archival Studies,Notes on &quot;UIUC&quot;
REC-3290,prj-2026-1001,Study on Archival Studies,Jane Smith,2012.0,M.I.T.,jdoe@illinois.edu,1900-01-01,42,FREE,Metadata,Caf&eacute; study group
REC-3291,PRJ-2026-4052,Comprehensive Digital Humanities Data Archival Research Project Phase 2,Dr. Smith,2015,"University of California, Berkeley",r.johnson@mit.edu,2099-12-31,5,19929.83 USD,Bioinformatics,Caf&eacute; study group
REC-3292,PRJ20261001,Study on Bioinformatics,Kristina Tailor,2012,Univ of Illinois Urbana Champaign,jdoe@illinois.edu,2020-01-15,20,51003.01,Archival Studies,Phase 1 &amp; 2 complete
REC-3293,INVALID_CODE,Comprehensive Digital Humanities Data Archival Research Project Phase 2,Dr. Johnson,1998,"University of California, Berkeley",contact@lab.org,2099-12-31,8,"$35,027.33",Bioinformatics,Na&iuml;ve Bayes test
REC-3294,INVALID_CODE,Study on Archival Studies,Jeffrey Clarke,c. 2005,Univ of Illinois Urbana Champaign,a.wright@berkeley.edu,2018-11-05,40,"$166,978.38",Bioinformatics,Caf&eacute; study group
REC-3295,PRJ-2026-4052,Analysis of Data Science,Robert Jhnson,2050,UNLV,r.johnson@mit.edu,1900-01-01,7,-$271.00,Cataloging,Phase 1 &amp; 2 complete
REC-3296,INVALID_CODE,Analysis of Python,Michael OBrown,,university of illinois at urbana-champaign,a.wright@berkeley.edu,2018-11-05,12,41084.61 USD,Archival Studies,Na&iuml;ve Bayes test
REC-3297,,National Science Foundation Geospatial Analysis Infrastructure Project,Dr. Brown,1882,M.I.T.,a.wright@berkeley.edu,1900-01-01,30,"$128,674.28",Archival Studies,Notes on &quot;UIUC&quot;
REC-3298,PRJ-2026-4052,Study on Bioinformatics,Geoffrey Clark,2005,UC Berkeley,r.johnson@mit.edu,1900-01-01,3,FREE,Bioinformatics,Cost &lt; Budget
REC-3299,INVALID_CODE,Study on Cataloging,Jayne Smyth,2020,Univ of Illinois Urbana Champaign,contact@lab.org,2021-07-22,44,-$285.00,Cataloging,Caf&eacute; study group
REC-3300,PRJ-2026-9900,Proj A,Smith,1998,UIUC,duplicate.user@research.org,2025-12-01,44,163271.78 USD,Bioinformatics,Caf&eacute; study group
REC-3301,prj-2026-1001,National Science Foundation Geospatial Analysis Infrastructure Project,Dr. Doe,'15,"University of California, Berkeley",jdoe@illinois.edu,2016-03-12,13,"$37,782.17",Metadata,Phase 1 &amp; 2 complete
REC-3302,PRJ-2026-8819,National Science Foundation Geospatial Analysis Infrastructure Program,Dr. Doe,c2020,"Las Vegas, University of Nevada",r.johnson@mit.edu,2021-07-22,8,-$453.00,Data Science,Cost &lt; Budget
REC-3303,PRJ-2026-8819,Analysis of Bioinformatics,Alexandr Wright,c. 2005,UC Berkeley,a.wright@berkeley.edu,2018-11-05,44,"$193,746.00",Machine Learning,Na&iuml;ve Bayes test
REC-3304,INVALID_CODE,Analysis of Archival Studies,Alexander Wright,2015,M.I.T.,smith@unlv.edu,1900-01-01,28,-$255.00,Ethics,Caf&eacute; study group
REC-3305,PRJ-2026-1001,Study on Bioinformatics,Kristina Tailor,2050,UNLV,r.johnson@mit.edu,2021-07-22,34,FREE,GIS Mapping,Notes on &quot;UIUC&quot;
REC-3306,PRJ-2026-9900,Study on Cataloging,Steven Miller,1998,U.N.L.V.,jdoe@illinois.edu,2020-01-15,11,44399.0 USD,Python,Cost &lt; Budget
REC-3307,,Investigation into Machine Learning and Modern Data Pipelines,m. davis,2012,"Urbana-Champaign, University of Illinois",a.wright@berkeley.edu,2099-12-31,7,13141.83 USD,GIS Mapping,Na&iuml;ve Bayes test
REC-3308,,National Science Foundation Geospatial Analysis Infrastructure Project,Dr. Smith,2005,U.N.L.V.,contact@lab.org,2021-07-22,13,"$54,963.59",GIS Mapping,Na&iuml;ve Bayes test
REC-3309,PRJ-2026-4052,Investigation into Archival Studies and Modern Data Pipelines,m. davis,2050,Univ of Nevada Las Vegas,a.wright@berkeley.edu,1900-01-01,25,FREE,Bioinformatics,Cost &lt; Budget
REC-3310,prj-2026-1001,Study on GIS Mapping,Bryan Stewart,2015,UC Berkeley,smith@unlv.edu,,21,43451.85,Python,Cost &lt; Budget
REC-3311,INVALID_CODE,Investigation into Bioinformatics and Modern Data Pipelines,m. davis,2012,university of illinois at urbana-champaign,contact@lab.org,2025-12-01,60,$100.00,Machine Learning,Cost &lt; Budget
REC-3312,PRJ-26-1001,National Science Foundation Geospatial Analysis Infrastructure Program,Dr. Johnson,,MIT,smith@unlv.edu,2021-07-22,10,32375.2,Archival Studies,Caf&eacute; study group
REC-3313,PRJ20261001,Study on Ethics,Kathryn Write,2012,UNLV,contact@lab.org,,31,FREE,Cataloging,Phase 1 &amp; 2 complete
,,,,,,,,,,Machine Learning,Sub-tag record
REC-3314,PRJ20261001,Study on Bioinformatics,Steven Miller,Unknown,Massachusetts Institute of Technology,smith@unlv.edu,2020-01-15,31,67289.7,Bioinformatics,Phase 1 &amp; 2 complete
REC-3315,PRJ-2026-1001,National Science Foundation Geospatial Analysis Infrastructure Program,Dr. Brown,Pending,University of Illinois at Urbana-Champaign,contact@lab.org,2025-12-01,23,68336.47,Cataloging,Caf&eacute; study group
REC-3316,PRJ-2026-9900,Proj A,m. davis,Class of 2018,UNLV,a.wright@berkeley.edu,2021-07-22,41,62193.42,Bioinformatics,Phase 1 &amp; 2 complete
REC-3317,PRJ-2026-1001,Investigation into Data Science and Modern Data Pipelines,Jane Smith,,"University of California, Berkeley",jdoe@illinois.edu,2020-01-15,9,-$190.00,Bioinformatics,Cost &lt; Budget
REC-3318,PRJ-26-1001,Analysis of Archival Studies,Patricia Taylor Garcia,2018,"University of California, Berkeley",contact@lab.org,,8,30709.93 USD,Python,Phase 1 &amp; 2 complete
REC-3319,PRJ20261001,Proj A,Smith,2050,university of illinois at urbana-champaign,jdoe@illinois.edu,2021-07-22,23,52276.69 USD,Cataloging,Na&iuml;ve Bayes test
REC-3320,PRJ-2026-1001,Comprehensive Digital Humanities Data Archival Research Initiative Phase 1,Dr. Brown,c2020,"University of Nevada, Las Vegas",smith@unlv.edu,,16,-$262.00,Bioinformatics,Na&iuml;ve Bayes test
REC-3321,PRJ-26-1001,Proj A,Smith,2021,Univ. of Illinois (UIUC),jdoe@illinois.edu,2023-09-30,37,FREE,Machine Learning,Notes on &quot;UIUC&quot;
REC-3322,prj-2026-1001,Study on Data Science,Jane Smith,2012.0,Urbana Champaign University of Illinois,jdoe@illinois.edu,2020-01-15,14,34167.57 USD,Data Science,Na&iuml;ve Bayes test
REC-3323,INVALID_CODE,Analysis of Ethics,Michael OBrown,N/A,MIT,a.wright@berkeley.edu,2016-03-12,36,116341.77,Machine Learning,Caf&eacute; study group
REC-3324,PRJ20261001,Analysis of Cataloging,Patricia Taylor Garcia,Unknown,UC Berkeley,contact@lab.org,2023-09-30,44,-$151.00,Bioinformatics,Cost &lt; Budget
REC-3325,INVALID_CODE,Analysis of Cataloging,Michael O'Brown,Pending,Cal Berkeley,smith@unlv.edu,1900-01-01,3,8747.31,Ethics,Notes on &quot;UIUC&quot;
REC-3326,,Study on Cataloging,Brian Stuart,2021,"University of Nevada, Las Vegas",a.wright@berkeley.edu,1900-01-01,31,84257.23 USD,Metadata,Phase 1 &amp; 2 complete
REC-3327,PRJ-26-1001,Analysis of Data Science,Johnathan Doe,,Univ. of Illinois (UIUC),a.wright@berkeley.edu,2099-12-31,35,FREE,Data Science,Cost &lt; Budget
REC-3328,PRJ-2026-8819,Analysis of Archival Studies,Robert Jhnson,,M.I.T.,contact@lab.org,2023-09-30,14,36876.21,Archival Studies,Na&iuml;ve Bayes test
REC-3329,PRJ-26-1001,Study on GIS Mapping,Stephen Miller,N/A,UC Berkeley,r.johnson@mit.edu,2018-11-05,31,FREE,GIS Mapping,Cost &lt; Budget
REC-3330,PRJ-2026-1001,Comprehensive Digital Humanities Data Archival Research Initiative Phase 1,Dr. Doe,N/A,Univ. of Illinois (UIUC),contact@lab.org,2018-11-05,9,"$34,071.23",Python,Na&iuml;ve Bayes test
REC-3331,INVALID_CODE,Proj A,m. davis,2012.0,"Berkeley, University of California",a.wright@berkeley.edu,2023-09-30,5,"$17,235.14",Ethics,Caf&eacute; study group
REC-3332,prj-2026-1001,Study on Ethics,Bryan Stewart,2020,Urbana Champaign University of Illinois,smith@unlv.edu,1900-01-01,14,52894.89,Bioinformatics,Cost &lt; Budget
REC-3333,PRJ-2026-9900,Study on GIS Mapping,Stephen Miller,c2020,U.N.L.V.,smith@unlv.edu,,22,74162.09,Python,Na&iuml;ve Bayes test
REC-3334,PRJ-2026-8819,Proj A,Smith,c. 2005,UNLV,contact@lab.org,1900-01-01,3,FREE,GIS Mapping,Notes on &quot;UIUC&quot;
REC-3335,INVALID_CODE,Analysis of Machine Learning,Robert Jhnson,c2020,"University of California, Berkeley",contact@lab.org,2099-12-31,14,FREE,Data Science,Cost &lt; Budget
REC-3336,INVALID_CODE,Analysis of GIS Mapping,Alexandr Wright,1882,M.I.T.,smith@unlv.edu,,15,-$179.00,GIS Mapping,Phase 1 &amp; 2 complete
REC-3337,INVALID_CODE,Study on Cataloging,Christina Taylor,,Univ. of Illinois (UIUC),jdoe@illinois.edu,2020-01-15,40,"$90,084.70",Python,Cost &lt; Budget
REC-3338,PRJ-2026-8819,Comprehensive Digital Humanities Data Archival Research Initiative Phase 1,Dr. Johnson,2020,Univ of Nevada Las Vegas,contact@lab.org,2025-12-01,18,"$31,619.06",Python,Na&iuml;ve Bayes test
,,,,,,,,,,Bioinformatics,Sub-tag record
REC-3339,PRJ-26-1001,Analysis of Metadata,Johnathan Doee,2022,"University of California, Berkeley",smith@unlv.edu,2023-09-30,60,-$486.00,Bioinformatics,Na&iuml;ve Bayes test
REC-3340,PRJ-2026-8819,Comprehensive Digital Humanities Data Archival Research Project Phase 1,Dr. Brown,,"Technology, Massachusetts Institute of",a.wright@berkeley.edu,2018-11-05,26,43655.24 USD,Ethics,Notes on &quot;UIUC&quot;
